,Ano,TituloLivro,GeneroLivro,NomeAutor,GeneroAutor,FaixaEtariaAutor,PaisAutor,NomeEditora,SedeEditora,PaisEdicao,Vencedor,Finalista,Semifinalista
4055,2023,Monólogos Disfarçados,Poesia,Andre Pereira Dos Santos,Masculino,de 30 a 40 anos,Brasil,Avá,Brasil,Brasil,Não,Não,Não
4056,2023,Monumento para a mulher desconhecida: ensaios íntimos sobre o feminino,Crônica,Renata Correa,Feminino,de 40 a 50 anos,Brasil,Rocco,Brasil,Brasil,Não,Não,Não
4057,2023,Morangos silvestres e outros contos eróticos,Conto,J.L.Rocha Do Nascimento,Masculino,de 60 a 70 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4058,2023,Morde a maçã e sorri enquanto é envenenada,Poesia,Beatrice Medrado,Feminino,de 20 a 30 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4059,2023,Morte e Vida Sertransneja e outros poemas,Poesia,Tertuliana Lustosa,Feminino,de 20 a 30 anos,Brasil,Kazuá,Brasil,Brasil,Não,Não,Não
4060,2023,Mosaico,Conto,Francine Ramos,Feminino,de 40 a 50 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4061,2023,Mosaico de instantes,Conto,Luiza Faillace,Feminino,de 60 a 70 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
4062,2023,Motivos e razões para matar e morrer,Romance,Reginaldo Prandi,Masculino,de 70 a 80 anos,Brasil,Companhia das Letras,Brasil,Brasil,Não,Não,Não
4063,2023,Motivos para cavar a terra,Poesia,Lilian Sais,Feminino,de 30 a 40 anos,Brasil,Cepe,Brasil,Brasil,Não,Não,Não
4064,2023,Movida a sonhos,Conto,Cynthia Dorneles,Feminino,de 60 a 70 anos,Brasil,Pirilampo,Brasil,Brasil,Não,Não,Não
4065,2023,Movimento 78,Romance,Flavio Izhaki,Masculino,de 40 a 50 anos,Brasil,Companhia das Letras,Brasil,Brasil,Não,Não,Não
4066,2023,Mueda Nos Labirintos dos Ritos de Iniciação,Romance,Carlos Paradona,Masculino,de 50 a 60 anos,Moçambique,Alcance,Moçambique,Moçambique,Não,Não,Não
4067,2023,Mulher do interior,Poesia,Denise Goncalves,Feminino,de 40 a 50 anos,Brasil,Libertinagem,Brasil,Brasil,Não,Não,Não
4068,2023,Mulher feita e outros contos,Conto,Marilene Felinto,Feminino,de 60 a 70 anos,Brasil,Fósforo,Brasil,Brasil,Não,Não,Não
4069,2023,Mulher Mariposa,Poesia,Mari Ventura,Feminino,de 20 a 30 anos,Brasil,Voz de Mulher,Brasil,Brasil,Não,Não,Não
4070,2023,Mulheres à Margem: entre o asfalto e o bordel ,Romance,Angela  Zanirato,Feminino,de 60 a 70 anos,Brasil,Helvetia,Brasil,Brasil,Não,Não,Não
4071,2023,Mulheres esquecidas,Romance,Rosane Pereira,Feminino,de 60 a 70 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
4072,2023,Mullheres que sangram ,Poesia,Naiara Reis,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4073,2023,Multi-Versos Aqu'Ástricos,Poesia,Felipe Castro,Masculino,de 30 a 40 anos,Portugal,Folhas de Relva,Brasil,Portugal,Não,Não,Não
4074,2023,Mundo Imperfeito e Outros Contos,Conto,Marcos Xavier,Masculino,de 50 a 60 anos,Brasil,Páginas,Brasil,Brasil,Não,Não,Não
4075,2023,MundOmissíssimo,Conto,Tereza,Feminino,de 50 a 60 anos,Brasil,Líquido,Brasil,Brasil,Não,Não,Não
4076,2023,Munturo,Romance,Mo Moreira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4077,2023,Murmúrios de Mar,Romance,Samuel Goncalves,Masculino,de 70 a 80 anos,Cabo Verde,Autopublicação,,Cabo Verde,Não,Não,Não
4078,2023,Museu da pedra de qualquer lugar,Poesia,Gusthavo Goncalves Dias Joao,Masculino,de 20 a 30 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4079,2023,Museu dos errantes,Romance,Igor Dias,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4080,2023,Na cama com Ofélia,Dramaturgia,Henrique Manuel Bento Fialho,Masculino,de 50 a 60 anos,Portugal,Companhia das Ilhas,Portugal,Portugal,Não,Não,Não
4081,2023,"Na contramão, Curitiba",Romance,D. K. Montoya,Masculino,de 40 a 50 anos,Brasil,Arte & Letra,Brasil,Brasil,Não,Não,Não
4082,2023,NA ESTRADA DE DAMASCO,Poesia,Ana Paula De Oliveira Gomes,Feminino,de 50 a 60 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4083,2023,Na garganta um sertão enjaulado,Poesia,Marcello Silva,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4084,2023,Na rede eu conto...,Conto,Elaine Perez,Feminino,de 50 a 60 anos,Brasil,Ópera,Brasil,Brasil,Não,Não,Não
4085,2023,Na Redoma da Flor,Poesia,Daniela Bonafe,Feminino,de 40 a 50 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
4086,2023,"Na rua, na lua, na sua",Poesia,Erika Batista,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4087,2023,Na sombra da dúvida,Poesia,Manu Vaghi Gama,Feminino,de 20 a 30 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4088,2023,Na sombra do ipê,Romance,Maze Torquato Chotil,Feminino,de 60 a 70 anos,França,Patuá,Brasil,Brasil,Não,Não,Não
4089,2023,Nada fez sentido depois que parti,Poesia,Lilian Farias,Feminino,de 30 a 40 anos,Brasil,Libertinagem,Brasil,Brasil,Não,Não,Não
4090,2023,Nada passou em branco,Romance,Antonio Cescatto,Feminino,de 50 a 60 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4091,2023,Nada se quebra como um coração,Conto,Meg Mendes,Feminino,de 30 a 40 anos,Brasil,Cartola,Brasil,Brasil,Não,Não,Não
4092,2023,Nadine,Poesia,Luiza Romao,Feminino,de 30 a 40 anos,Brasil,Quelônio,Brasil,Brasil,Não,Não,Não
4093,2023,Nagô das Negras,Crônica,Clarisse Da Costa,Feminino,de 40 a 50 anos,Brasil,Brunsmarck,Brasil,Brasil,Não,Não,Não
4094,2023,"Nanuque, o herói do Mucuri",Romance,Jose Roberto Moreira De Melo,Masculino,de 70 a 80 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4095,2023,Não conte a ninguém sobre nós,Romance,Nilsa M. Souza,Feminino,de 50 a 60 anos,Brasil,Cartola,Brasil,Brasil,Não,Não,Não
4096,2023,Não espere nada do amanhã,Romance,Edson Soares Do Nascimento,Masculino,de 50 a 60 anos,Brasil,Idearte,Brasil,Brasil,Não,Não,Não
4097,2023,Não esquecer,Poesia,Clara Baccarin,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4098,2023,Não existe pecado no lugar de onde eu vim,Poesia,Kaio Phelipe,Masculino,de 20 a 30 anos,Brasil,O Sexo da Palavra,Brasil,Brasil,Não,Não,Não
4099,2023,não faça nada até a madrugada sussurrar ou surrar à porta,Poesia,Jeconias Mocumbe,Masculino,de 20 a 30 anos,Moçambique,Massinhane,Moçambique,Moçambique,Não,Não,Não
4100,2023,Não foi assim que nos pediram os que morriam?,Poesia,Gabriel Stroka Ceballos,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4101,2023,Não fossem as  sílabas do sábado,Romance,Mariana Salomao Carrara,Feminino,de 30 a 40 anos,Brasil,Todavia,Brasil,Brasil,Não,Não,Não
4102,2023,Não há nada,Conto,Rodrigo Batista,Masculino,de 20 a 30 anos,Brasil,Janela + Mapa.Lab,Brasil,Brasil,Não,Não,Não
4103,2023,Não Há Vagas,Conto,Fabiano Soares,Masculino,de 40 a 50 anos,Brasil,Kotter,Brasil,Brasil,Não,Não,Não
4104,2023,"Não inventa, Mariana",Crônica,Mariana Becker,Feminino,de 50 a 60 anos,Mônaco,Labrador,Brasil,Brasil,Não,Não,Não
4105,2023,Não Matarás! - Romance de um Crime,Romance,Teresa Martins Marques,Feminino,de 60 a 70 anos,Portugal,Gradiva,Portugal,Portugal,Não,Não,Não
4106,2023,Não pisar descalça em tapete,Romance,Maria Isabel Iorio,Feminino,de 30 a 40 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4107,2023,Não preciso ser fake,Crônica,Mirelle Costa,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4108,2023,Não repare a bagunça,Poesia,Josi Siqueira,Feminino,de 20 a 30 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4109,2023,Não sei escrever versos de resistência,Poesia,Leo Lamim,Masculino,de 30 a 40 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4110,2023,Não sei quem colocará as mãos em mim,Poesia,Mariana Marino,Feminino,de 30 a 40 anos,Brasil,Kotter,Brasil,Brasil,Não,Não,Não
4111,2023,não temos isso tudo pra chamar de nosso,Poesia,Debora Cancado,Feminino,de 20 a 30 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4112,2023,Não tentar domar bicho selvagem,Poesia,Isabella Bettoni,Feminino,de 30 a 40 anos,Brasil,Quintal,Brasil,Brasil,Não,Não,Não
4113,2023,Não vai dar tempo,Conto,Alex Xavier,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4114,2023,Naqueles dias... era preciso,Romance,Gustavo Fontes,Masculino,de 30 a 40 anos,Brasil,Astrolábio,Portugal,Brasil,Não,Não,Não
4115,2023,Narciso selvagem,Poesia,Narlan Matos,Masculino,de 40 a 50 anos,Estados Unidos,Penalux,Brasil,Brasil,Não,Não,Não
4116,2023,Nas asas de Ícaro,Poesia,Olympuz,Masculino,de 20 a 30 anos,Brasil,Flyve,Brasil,Brasil,Não,Não,Não
4117,2023,Nas bordas do arco-íris,Conto,Nas Bordas Do Arco-Iris,Masculino,de 30 a 40 anos,Moçambique,Alcance,Moçambique,Moçambique,Não,Não,Não
4118,2023,Nas profundezas do mar sem fim: um novo recomeçar,Romance,Rejane De Souza Correa,Feminino,de 40 a 50 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
4119,2023,Nascentes,Poesia,Nathalia Noronha,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4120,2023,Naturados e Artefactos,Poesia,Haideia Avelino Pires,Feminino,de 80 a 90 anos,França,Rosa de Porcelana,Cabo Verde,Cabo Verde,Não,Não,Não
4121,2023,Naufrágio,Romance,Joao Tordo,Masculino,de 40 a 50 anos,Portugal,Companhia das Letras,Portugal,Portugal,Não,Não,Sim
4122,2023,Nave Alienígena,Conto,Divanize Carbonieri,Feminino,de 50 a 60 anos,Brasil,Cálida,Brasil,Brasil,Não,Não,Não
4123,2023,Necrobrazil,Poesia,Danilo Lumiano,Masculino,de 30 a 40 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
4124,2023,Negrura,Poesia,Edson Cruz,Masculino,de 50 a 60 anos,Brasil,Kotter,Brasil,Brasil,Não,Não,Não
4125,2023,Nem só de Amor vive Afrodite,Poesia,Julia Peccini,Feminino,de 20 a 30 anos,Brasil,Casa Philos,Brasil,Brasil,Não,Não,Sim
4126,2023,Nem Todas As Palavras do Mundo,Poesia,Isadora Figueira,Prefiro não informar,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
4127,2023,Nem um átomo,Poesia,Vanessa Dias,Feminino,de 30 a 40 anos,Brasil,Ipê Amarelo,Brasil,Brasil,Não,Não,Não
4128,2023,Neófitos do desejo ou primavera  dos corpos,Poesia,Marco Kbral,Masculino,de 30 a 40 anos,Brasil,Cousa,Brasil,Brasil,Não,Não,Não
4129,2023,Nerval,Poesia,Mateus Ma'Ch'Ado,Masculino,de 40 a 50 anos,Espanha,Caravana,Brasil,Brasil,Não,Não,Não
4130,2023,Nesses dias impossíveis ,Poesia,Paula Autran,Feminino,de 50 a 60 anos,Brasil,Reformatório,Brasil,Brasil,Não,Não,Não
4131,2023,Neste momento,Poesia,Andre Dick,Masculino,de 40 a 50 anos,Brasil,Kotter,Brasil,Brasil,Não,Não,Não
4132,2023,Nevoandeiro,Poesia,Bert Jr.,Masculino,de 60 a 70 anos,Cabo Verde,Kotter,Brasil,Brasil,Não,Não,Não
4133,2023,Newton,Romance,Luis Francisco Carvalho Filho,Masculino,de 60 a 70 anos,Brasil,Fósforo,Brasil,Brasil,Não,Não,Não
4134,2023,Nice e a teoria de Sileno,Romance,Lisangelo Cavalcante De Lima,Masculino,de 50 a 60 anos,Brasil,Autografia,Brasil,Brasil,Não,Não,Não
4135,2023,Nimrod,Poesia,Renan Bolognin,Masculino,de 30 a 40 anos,Brasil,Ipê Amarelo,Brasil,Brasil,Não,Não,Não
4136,2023,NINA,Romance,S.Piezentini,Feminino,de 40 a 50 anos,Brasil,MalditoBooks,Brasil,Brasil,Não,Não,Não
4137,2023,Nina,Poesia,Clovis Filho,Masculino,de 30 a 40 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4138,2023,Nina e Paloma,Conto,Diego Callazans,Masculino,de 40 a 50 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4139,2023,Nina Lafayette e o Salto Temporal,Romance,Mandi Castro,Feminino,de 20 a 30 anos,Brasil,Luva,Brasil,Brasil,Não,Não,Não
4140,2023,Ninguém está olhando,Conto,Luiz Gustavo De Sa,Masculino,de 60 a 70 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4141,2023,Ninguém sai ileso do corpo,Poesia,Nathalia Ferreira,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4142,2023,Ninlil - Memórias de uma Foice da Morte,Romance,Caroline Defanti,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4143,2023,No auge do juízo,Poesia,Paulo Thomaz,Masculino,de 30 a 40 anos,Brasil,Ibis Libris,Brasil,Brasil,Não,Não,Não
4144,2023,No bico da cegonha,Dramaturgia,Ricardo Cabaca,Masculino,de 40 a 50 anos,Portugal,Urutau,Brasil,Portugal,Não,Não,Não
4145,2023,No canto do encanto do teu sorriso - Cara a cara em Paris!,Romance,Mario Rubens Almeida De Mello(Maruam: Pseudonimo),Masculino,de 70 a 80 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4146,2023,No canto dos ladinos,Romance,Quito Ribeiro,Masculino,de 50 a 60 anos,Brasil,Todavia,Brasil,Brasil,Não,Não,Não
4147,2023,No cemitério das nuvens,Poesia,Joaquim Cesario De Mello,Masculino,de 60 a 70 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4148,2023,"No chão, o anjo",Conto,Ivan Castilho,Masculino,de 50 a 60 anos,Brasil,Cousa,Brasil,Brasil,Não,Não,Não
4149,2023,No Coração do Oceano,Romance,Fernanda Danieleski,Feminino,de 30 a 40 anos,Brasil,Legenda Amarela,Brasil,Brasil,Não,Não,Não
4150,2023,No éter da voz,Poesia,Neurivan Sousa,Masculino,de 40 a 50 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4151,2023,No Fim de Um Lugar,Conto,Fernando Chagas Duarte,Masculino,de 50 a 60 anos,Portugal,Kotter,Brasil,Portugal,Não,Não,Não
4152,2023,No Limite da Obediência,Conto,Glauber Andorinha,Masculino,de 30 a 40 anos,Brasil,Primeiro Capítulo,Portugal,Brasil,Não,Não,Não
4153,2023,No mar de silêncios gritei poesia,Poesia,Natalia Pinheiro,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
4154,2023,No Monte dos Pássaros,Romance,Cristiani S S Nunes,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4155,2023,No Pico das Agulhas,Romance,Adriana Jungbluth,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4156,2023,No quarto do peixe,Romance,Fabiano Da Mata,Masculino,de 30 a 40 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4157,2023,No Sexto Círculo,Romance,Kaio Cezar De Lemos,Masculino,de 30 a 40 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
4158,2023,No sexto dia,Conto,Hortencia Siebra,Feminino,de 40 a 50 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4159,2023,Noite sem tempo,Poesia,Roberto Nicolato,Masculino,de 60 a 70 anos,Brasil,Kotter,Brasil,Brasil,Não,Não,Não
4160,2023,Noiva cadáver,Poesia,Angel Alaska,Feminino,de 20 a 30 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4161,2023,Nomade,Poesia,Luiz Otavio De Santi,Masculino,de 60 a 70 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
4162,2023,Nomear é Preencher o Vazio,Poesia,Roberto Dos Santos Da Silva,Masculino,de 40 a 50 anos,Brasil,Trevo,Brasil,Brasil,Não,Não,Não
4163,2023,Nora,Romance,Sam S. Santos,Feminino,de 20 a 30 anos,Brasil,Drusa,Brasil,Brasil,Não,Não,Não
4164,2023,Nós e os outros,Conto,Fernando Paiva,Masculino,de 40 a 50 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4165,2023,Nos poros do espelho,Poesia,Mariana Maiante,Feminino,de 30 a 40 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4166,2023,Nos tempos do capitão,Crônica,Francisco Leite Duarte Brasil,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4167,2023,Nossa Conquista,Dramaturgia,Gabriel Candido,Masculino,de 30 a 40 anos,Brasil,Entremares,Brasil,Brasil,Não,Não,Não
4168,2023,Nossa Riviera Maya: Uma Lua de Mel Caribenha,Romance,Amanda Boaviagem,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4169,2023,Nossa Senhora dos Mares,Romance,Antonio Castro,Masculino,de 70 a 80 anos,Portugal,Europa,Itália,Portugal,Não,Não,Não
4170,2023,Nossos amores,Crônica,Luiz Fittipaldi,Masculino,de 30 a 40 anos,Brasil,Cartola,Brasil,Brasil,Não,Não,Não
4171,2023,Nossos poemas caboclos,Poesia,Aluizio Magalhaes,Masculino,de 50 a 60 anos,Brasil,Imprensa Oficial,Brasil,Brasil,Não,Não,Não
4172,2023,Notas totais sobre partículas,Poesia,Silvia Saes,Feminino,de 60 a 70 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4173,2023,Notícia de um naufrágio,Romance,Luiz Andrioli,Masculino,de 40 a 50 anos,Brasil,Prosa Nova,Brasil,Brasil,Não,Não,Não
4174,2023,Noturno em Vista Alegre,Romance,Vinicius Ferreira,Masculino,de 50 a 60 anos,Brasil,Faria e Silva,Brasil,Brasil,Não,Não,Não
4175,2023,Nove casas,Poesia,Beatriz Ras,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4176,2023,Novelas de beco,Romance,Luciano Felizardo,Masculino,de 20 a 30 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4177,2023,Novelas que escrevi para o rádio: volume 1,Romance,Lilia Guerra,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4178,2023,Novelas que escrevi para o rádio: volume 2,Romance,Lilia Guerra,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4179,2023,Novelas que escrevi para o rádio: volume 3,Romance,Lilia Guerra,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4180,2023,Novos caminhos,Crônica,Celso Ferreira Filho,Masculino,de 70 a 80 anos,Brasil,Ibis Libris,Brasil,Brasil,Não,Não,Não
4181,2023,Nua e crua: pronta para ser desvendada,Poesia,Irene De Marco Ferreira,Feminino,de 60 a 70 anos,Brasil,AGE,Brasil,Brasil,Não,Não,Não
4182,2023,Nude,Poesia,Olivia Scarpari,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
4183,2023,Nunca Duvide,Conto,Marilia Da Silva,Feminino,de 60 a 70 anos,Brasil,Beta Librum,Brasil,Brasil,Não,Não,Não
4184,2023,Nunca estivemos no Kansas,Conto,Thassio Ferreira,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4185,2023,"Nunca me casei, mas com você eu casaria",Romance,Cris Souza Fontes,Feminino,de 40 a 50 anos,Brasil,Arte impressa,Brasil,Brasil,Não,Não,Não
4186,2023,Nunca Se Esqueça de Ser Feliz!,Romance,Lucas Pereira,Masculino,de 40 a 50 anos,Brasil,Ases da Literatura,Portugal,Brasil,Não,Não,Não
4187,2023,O Abismo Vol I ,Romance,Mafra Carbonieri,Masculino,de 80 a 90 anos,Brasil,Reformatório,Brasil,Brasil,Não,Não,Não
4188,2023,O Abismo Vol II,Romance,Mafra Carbonieri,Masculino,de 80 a 90 anos,Brasil,Reformatório,Brasil,Brasil,Não,Não,Não
4189,2023,O abraço mais triste que já ganhei,Poesia,Lucas Walker,Masculino,de 30 a 40 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4190,2023,"O aço, o ninho e outras fragilidades",Poesia,Wilson Guanais,Masculino,de 50 a 60 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
4191,2023,O acorde insensível de Deus,Conto,Edmar Monteiro Filho,Masculino,de 60 a 70 anos,Brasil,Laranja Original,Brasil,Brasil,Não,Não,Não
4192,2023,O afinador de silêncio,Crônica,Jose Brandao,Masculino,de 60 a 70 anos,Brasil,Folheando,Brasil,Brasil,Não,Não,Não
4193,2023,O alcance limitrofe do inalcançável,Romance,Albano Bandeira,Masculino,de 40 a 50 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
4194,2023,O almanaque dos insetos,Conto,"Marcela Magalhaes De Paula,",Feminino,de 40 a 50 anos,Itália,Patuá,Brasil,Brasil,Não,Não,Não
4195,2023,O Almoço de Natal: Ou como sobreviver às reuniões familiares de fim de ano,Conto,Tullio Dias,Masculino,de 30 a 40 anos,Madagascar,Letramento,Brasil,Brasil,Não,Não,Não
4196,2023,O amante de Durazno e outros contos,Conto,Dirceo Stona,Masculino,de 70 a 80 anos,Brasil,AGE,Brasil,Brasil,Não,Não,Não
4197,2023,O amor é uma lente de aumento,Poesia,Stephanie Sa,Feminino,de 20 a 30 anos,Brasil,Arrelique,Brasil,Brasil,Não,Não,Não
4198,2023,O amor é uma viagem: uma ardente história de amor sob os lençóis maranhenses,Romance,Sandro Moura,Masculino,de 50 a 60 anos,Brasil,Editorial Casa,Brasil,Brasil,Não,Não,Não
4199,2023,O amor imaginário,Poesia,Denise Emmer,Feminino,de 60 a 70 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4200,2023,O amor que há em ti,Romance,Larsan Mendes,Feminino,de 20 a 30 anos,Moçambique,Fundza,Moçambique,Moçambique,Não,Não,Não
4201,2023,O aniversário da terra,Poesia,Andre Gravata,Masculino,de 30 a 40 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
4202,2023,O anjo entre o deserto e o não,Poesia,Alexandre Bonafim,Masculino,de 40 a 50 anos,Brasil,Terra Redonda,Brasil,Brasil,Não,Não,Não
4203,2023,O antigo futuro,Romance,Luiz Ruffato,Masculino,de 60 a 70 anos,Brasil,Companhia das Letras,Brasil,Brasil,Não,Não,Não
4204,2023,O árabe invisível,Romance,Jacqueline Farid,Feminino,de 50 a 60 anos,Brasil,Páginas,Brasil,Brasil,Não,Não,Não
4205,2023,O ardina de sapatos gastos,Conto,Alerto Bia,Masculino,de 30 a 40 anos,Moçambique,Fundza,Moçambique,Moçambique,Não,Não,Não
4206,2023,O Arquivo dos Mortos: histórias de um obituarista,Romance,Decio Zylbersztajn,Masculino,de 60 a 70 anos,Brasil,Reformatório,Brasil,Brasil,Não,Não,Não
4207,2023,O Baile do Dr. Hoffman,Dramaturgia,Rodrigo Zimmermann,Masculino,de 40 a 50 anos,Brasil,Giostri,Brasil,Brasil,Não,Não,Não
4208,2023,O balanço das coisas paradas,Conto,Maria Fernanda Tourinho Peres,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
4209,2023,O bambu balança,Poesia,Felipe Moreno,Masculino,de 30 a 40 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
4210,2023,O banquete da chanfana de Séneca aos rojões de Nietzsche,Poesia,Pedro Loureiro,Masculino,de 40 a 50 anos,Portugal,Urutau,Brasil,Portugal,Não,Não,Não
4211,2023,O barbeiro de virilha e outras navalhadas a fio,Poesia,Ze Amorim,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4212,2023,O beijo,Romance,Del Candeias,Masculino,de 40 a 50 anos,Brasil,Desconcertos,Brasil,Brasil,Não,Não,Não
4213,2023,O beijo assassino,Romance,Daiane Macedo,Feminino,de 20 a 30 anos,Brasil,Giostri,Brasil,Brasil,Não,Não,Não
4214,2023,O beijo do rio,Romance,Stefano Volp,Masculino,de 30 a 40 anos,Brasil,HarperCollins Brasil,Estados Unidos,Brasil,Não,Não,Não
4215,2023,O Botão Vermelho,Romance,Felipe Tazzo,Masculino,de 40 a 50 anos,Brasil,Cobalto,Brasil,Brasil,Não,Não,Não
4216,2023,O buraco na mácula,Romance,Thais Rodegheri Manzano,Feminino,de 60 a 70 anos,Brasil,Rua do Sabão,Brasil,Brasil,Não,Não,Não
4217,2023,O Cabeça de Cuia,Romance,Vinicius Bandeira,Masculino,de 20 a 30 anos,Brasil,Kotter,Brasil,Brasil,Não,Não,Não
4218,2023,O Caminhar da Vida em um Caminho de Fé!,Romance,Henrique Oliveira,Masculino,de 50 a 60 anos,Brasil,Appris,Brasil,Brasil,Não,Não,Não
4219,2023,O cansaço dos outros,Conto,Joao Mendonca,Masculino,de 40 a 50 anos,Brasil,Via Litterarum,Brasil,Brasil,Não,Não,Não
4220,2023,O canto Calado,Romance,Eldina Araujo,Feminino,de 40 a 50 anos,Brasil,Brunsmarck,Brasil,Brasil,Não,Não,Não
4221,2023,O canto em que me sondas,Poesia,Glaucia Lemos,Feminino,de 70 a 80 anos,Brasil,Mondrongo,Brasil,Brasil,Não,Não,Não
4222,2023,O Cassador de Muros,Romance,Ana Filomena Amaral,Feminino,de 60 a 70 anos,Portugal,Ímã,Portugal,Portugal,Não,Não,Não
4223,2023,O casulo de Greta Otto,Romance,Rodrigo Ortiz Vinholo,Masculino,de 30 a 40 anos,Brasil,Arkanus,Brasil,Brasil,Não,Não,Não
4224,2023,"O cerne de Eva, a má conduta fere",Poesia,Marcio Jose Pereira,Masculino,de 40 a 50 anos,Brasil,Brunsmarck,Brasil,Brasil,Não,Não,Não
4225,2023,o céu no meio da cara,Romance,Julia Portes,Feminino,de 20 a 30 anos,Brasil,Nau,Brasil,Brasil,Não,Não,Não
4226,2023,O Chef,Conto,Luis Afonso,Masculino,de 50 a 60 anos,Portugal,Relógio D'Água,Portugal,Portugal,Não,Não,Não
4227,2023,O chimpanzé cobaia,Romance,Marcelo Carnevale,Masculino,de 50 a 60 anos,Brasil,Laranja Original,Brasil,Brasil,Não,Não,Não
4228,2023,O Círculo dos Cinco,Romance,P. P. Rodd,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
4229,2023,O Claustro,Romance,Priscilla Kerche,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
